0.999000	64
1.999000	64
2.999000	64
3.999000	64
4.999000	64
5.999000	64
6.999000	64
7.999000	64
8.999000	64
9.999000	64
10.999000	64
11.999000	64
12.999000	64
13.999000	64
14.999000	64
15.999000	64
16.999000	64
17.999000	64
18.999000	64
19.999000	64
20.999000	64
21.999000	64
22.999000	64
23.999000	64
24.999000	64
25.999000	64
26.999000	64
27.999000	64
28.999000	64
29.999000	64
30.999000	64
31.999000	64
32.999000	64
33.999000	64
34.999000	64
35.999000	64
36.999000	64
37.999000	64
38.999000	64
39.999000	64
40.999000	64
41.999000	64
42.999000	64
43.999000	64
44.999000	64
45.999000	64
46.999000	64
47.999000	64
48.999000	64
49.999000	64
50.999000	64
51.999000	64
52.999000	64
53.999000	64
54.999000	64
55.999000	64
56.999000	64
57.999000	64
58.999000	64
59.999000	64
60.999000	64
61.999000	64
62.999000	64
63.999000	64
64.999000	64
65.999000	64
66.999000	64
67.999000	64
68.999000	64
69.999000	64
70.999000	64
71.999000	64
72.999000	64
73.999000	64
74.999000	64
75.999000	64
76.999000	64
77.999000	64
78.999000	64
79.999000	64
80.999000	64
81.999000	64
82.999000	64
83.999000	64
84.999000	64
85.999000	64
86.999000	63
87.999000	64
88.999000	63
89.999000	63
90.999000	62
91.999000	62
92.999000	62
93.999000	61
94.999000	61
95.999000	61
96.999000	60
97.999000	60
98.999000	60
99.999000	59
100.999000	58
101.999000	58
102.999000	57
103.999000	55
104.999000	55
105.999000	55
106.999000	54
107.999000	53
108.999000	53
109.999000	52
110.999000	52
111.999000	51
112.999000	50
113.999000	49
114.999000	49
115.999000	48
116.999000	47
117.999000	46
118.999000	46
119.999000	46
120.999000	44
121.999000	43
122.999000	42
123.999000	41
124.999000	41
125.999000	40
126.999000	39
127.999000	38
128.999000	37
129.999000	36
130.999000	34
131.999000	33
132.999000	32
133.999000	30
134.999000	29
135.999000	28
136.999000	27
137.999000	25
138.999000	24
139.999000	23
140.999000	22
141.999000	21
142.999000	20
143.999000	19
144.999000	18
145.999000	17
146.999000	16
147.999000	14
148.999000	14
149.999000	13
150.999000	12
151.999000	10
152.999000	9
153.999000	8
154.999000	6
155.999000	5
156.999000	5
157.999000	4
158.999000	3
159.999000	0
160.999000	0
161.999000	0
162.999000	0
163.999000	0
164.999000	0
165.999000	0
166.999000	0
167.999000	0
168.999000	0
169.999000	0
170.999000	0
171.999000	0
172.999000	0
173.999000	0
174.999000	0
175.999000	0
176.999000	0
177.999000	0
178.999000	0
179.999000	0
180.999000	0
181.999000	0
182.999000	0
183.999000	0
184.999000	0
185.999000	0
186.999000	0
187.999000	0
188.999000	0
189.999000	0
190.999000	0
191.999000	0
192.999000	0
193.999000	0
194.999000	0
195.999000	0
196.999000	0
197.999000	0
198.999000	0
199.999000	0
200.999000	0
201.999000	0
202.999000	0
203.999000	0
204.999000	0
205.999000	0
206.999000	0
207.999000	0
208.999000	0
209.999000	0
210.999000	0
211.999000	0
212.999000	0
213.999000	0
214.999000	0
215.999000	0
216.999000	0
217.999000	0
218.999000	0
219.999000	0
220.999000	0
221.999000	0
222.999000	0
223.999000	0
224.999000	0
225.999000	0
226.999000	0
227.999000	0
228.999000	0
229.999000	0
230.999000	0
231.999000	0
232.999000	0
233.999000	0
234.999000	0
235.999000	0
236.999000	0
237.999000	0
238.999000	0
239.999000	0
240.999000	0
241.999000	0
242.999000	0
243.999000	0
244.999000	0
245.999000	0
246.999000	0
247.999000	0
248.999000	0
249.999000	0
250.999000	0
251.999000	0
252.999000	0
253.999000	0
254.999000	0
255.999000	0
256.999000	0
257.999000	0
258.999000	0
259.999000	0
260.999000	0
261.999000	0
262.999000	0
263.999000	0
264.999000	0
265.999000	0
266.999000	0
267.999000	0
268.999000	0
269.999000	0
270.999000	0
271.999000	0
272.999000	0
273.999000	0
274.999000	0
275.999000	0
276.999000	0
277.999000	0
278.999000	0
279.999000	0
280.999000	0
281.999000	0
282.999000	0
283.999000	0
284.999000	0
285.999000	0
286.999000	0
287.999000	0
288.999000	0
289.999000	0
290.999000	0
291.999000	0
292.999000	0
293.999000	0
294.999000	0
295.999000	0
296.999000	0
297.999000	0
298.999000	0
299.999000	0
300.999000	0
301.999000	0
302.999000	0
303.999000	0
304.999000	0
305.999000	0
306.999000	0
307.999000	0
308.999000	0
309.999000	0
310.999000	0
311.999000	0
312.999000	0
313.999000	0
314.999000	0
315.999000	0
316.999000	0
317.999000	0
318.999000	0
319.999000	0
320.999000	0
321.999000	0
322.999000	0
323.999000	0
324.999000	0
325.999000	0
326.999000	0
327.999000	0
328.999000	0
329.999000	0
330.999000	0
331.999000	0
332.999000	0
333.999000	0
334.999000	0
335.999000	0
336.999000	0
337.999000	0
338.999000	0
339.999000	0
340.999000	0
341.999000	0
342.999000	0
343.999000	0
344.999000	0
345.999000	0
346.999000	0
347.999000	0
348.999000	1
349.999000	2
350.999000	3
351.999000	5
352.999000	7
353.999000	8
354.999000	9
355.999000	9
356.999000	10
357.999000	10
358.999000	9
359.999000	11
360.999000	10
361.999000	9
362.999000	8
363.999000	8
364.999000	8
365.999000	9
366.999000	7
367.999000	5
368.999000	5
369.999000	3
370.999000	5
371.999000	6
372.999000	6
373.999000	6
374.999000	8
375.999000	7
376.999000	7
377.999000	7
378.999000	11
379.999000	6
380.999000	5
381.999000	8
382.999000	9
383.999000	10
384.999000	9
385.999000	7
386.999000	5
387.999000	9
388.999000	10
389.999000	9
390.999000	8
391.999000	7
392.999000	5
393.999000	4
394.999000	3
395.999000	0
396.999000	0
397.999000	0
398.999000	0
399.999000	0
400.999000	0
401.999000	0
402.999000	0
403.999000	0
404.999000	0
405.999000	0
406.999000	0
407.999000	0
408.999000	0
409.999000	0
410.999000	0
411.999000	0
412.999000	0
413.999000	0
414.999000	0
415.999000	0
416.999000	0
417.999000	0
418.999000	0
419.999000	0
420.999000	0
421.999000	0
422.999000	0
423.999000	0
424.999000	0
425.999000	0
426.999000	0
427.999000	0
428.999000	0
429.999000	0
430.999000	0
431.999000	0
432.999000	0
433.999000	0
434.999000	0
435.999000	0
436.999000	0
437.999000	0
438.999000	0
439.999000	0
440.999000	0
441.999000	0
442.999000	0
443.999000	0
444.999000	0
445.999000	0
446.999000	0
447.999000	0
448.999000	0
449.999000	0
450.999000	0
451.999000	0
452.999000	0
453.999000	0
454.999000	0
455.999000	0
456.999000	0
457.999000	0
458.999000	0
459.999000	0
460.999000	0
461.999000	0
462.999000	0
463.999000	0
464.999000	0
465.999000	0
466.999000	0
467.999000	0
468.999000	0
469.999000	0
470.999000	0
471.999000	0
472.999000	0
473.999000	0
474.999000	0
475.999000	0
476.999000	0
477.999000	0
478.999000	0
479.999000	0
480.999000	0
481.999000	0
482.999000	0
483.999000	0
484.999000	0
485.999000	0
486.999000	0
487.999000	0
488.999000	0
489.999000	0
490.999000	0
491.999000	0
492.999000	0
493.999000	0
494.999000	0
495.999000	0
496.999000	0
497.999000	0
498.999000	0
499.999000	0
500.999000	0
501.999000	0
502.999000	0
503.999000	0
504.999000	0
505.999000	0
506.999000	0
507.999000	0
508.999000	0
509.999000	0
510.999000	0
511.999000	0
512.999000	0
513.999000	0
514.999000	0
515.999000	0
516.999000	0
517.999000	0
518.999000	0
519.999000	0
520.999000	0
521.999000	0
522.999000	0
523.999000	0
524.999000	0
525.999000	0
526.999000	0
527.999000	0
528.999000	0
529.999000	0
530.999000	0
531.999000	0
532.999000	0
533.999000	0
534.999000	0
535.999000	0
536.999000	0
537.999000	0
538.999000	0
539.999000	0
540.999000	0
541.999000	0
542.999000	0
543.999000	0
544.999000	0
545.999000	0
546.999000	0
547.999000	0
548.999000	0
549.999000	0
550.999000	0
551.999000	0
552.999000	0
553.999000	0
554.999000	0
555.999000	0
556.999000	0
557.999000	0
558.999000	0
559.999000	0
560.999000	0
561.999000	0
562.999000	0
563.999000	0
564.999000	0
565.999000	0
566.999000	0
567.999000	0
568.999000	0
569.999000	0
570.999000	0
571.999000	0
572.999000	0
573.999000	0
574.999000	0
575.999000	0
576.999000	0
577.999000	0
578.999000	0
579.999000	0
580.999000	0
581.999000	0
582.999000	0
583.999000	0
584.999000	0
585.999000	0
586.999000	0
587.999000	0
588.999000	0
589.999000	0
590.999000	0
591.999000	0
592.999000	0
593.999000	0
594.999000	0
595.999000	0
596.999000	0
597.999000	0
598.999000	0
599.999000	0
600.999000	0
601.999000	0
602.999000	0
603.999000	0
604.999000	0
605.999000	0
606.999000	0
607.999000	0
608.999000	0
609.999000	0
610.999000	0
611.999000	0
612.999000	0
613.999000	0
614.999000	0
615.999000	0
616.999000	0
617.999000	0
618.999000	0
619.999000	0
620.999000	0
621.999000	0
622.999000	0
623.999000	0
624.999000	0
625.999000	0
626.999000	0
627.999000	0
628.999000	0
629.999000	0
630.999000	0
631.999000	0
632.999000	0
633.999000	0
634.999000	0
635.999000	0
636.999000	0
637.999000	0
638.999000	0
639.999000	0
640.999000	0
641.999000	0
642.999000	0
643.999000	0
644.999000	0
645.999000	0
646.999000	0
647.999000	0
648.999000	0
649.999000	0
650.999000	0
651.999000	0
652.999000	0
653.999000	0
654.999000	0
655.999000	0
656.999000	0
657.999000	0
658.999000	0
659.999000	0
660.999000	0
661.999000	0
662.999000	0
663.999000	0
664.999000	0
665.999000	0
666.999000	0
667.999000	0
668.999000	0
669.999000	0
670.999000	0
671.999000	0
672.999000	0
673.999000	0
674.999000	0
675.999000	0
676.999000	0
677.999000	0
678.999000	0
679.999000	0
680.999000	0
681.999000	0
682.999000	0
683.999000	0
684.999000	0
685.999000	0
686.999000	0
687.999000	0
688.999000	0
689.999000	0
690.999000	0
691.999000	0
692.999000	0
693.999000	0
694.999000	0
695.999000	0
696.999000	0
697.999000	0
698.999000	0
699.999000	0
700.999000	0
701.999000	0
702.999000	0
703.999000	0
704.999000	0
705.999000	0
706.999000	0
707.999000	0
708.999000	0
709.999000	0
710.999000	0
711.999000	0
712.999000	0
713.999000	0
714.999000	0
715.999000	0
716.999000	0
717.999000	0
718.999000	0
719.999000	0
720.999000	0
721.999000	0
722.999000	0
723.999000	0
724.999000	0
725.999000	0
726.999000	0
727.999000	0
728.999000	0
729.999000	0
730.999000	0
731.999000	0
732.999000	0
733.999000	0
734.999000	0
735.999000	0
736.999000	0
737.999000	0
738.999000	0
739.999000	0
740.999000	0
741.999000	0
742.999000	0
743.999000	0
744.999000	0
745.999000	0
746.999000	0
747.999000	0
748.999000	0
749.999000	0
750.999000	0
751.999000	0
752.999000	0
753.999000	0
754.999000	0
755.999000	0
756.999000	0
757.999000	0
758.999000	0
759.999000	0
760.999000	0
761.999000	0
762.999000	0
763.999000	0
764.999000	0
765.999000	0
766.999000	0
767.999000	0
768.999000	0
769.999000	0
770.999000	0
771.999000	0
772.999000	0
773.999000	0
774.999000	0
775.999000	0
776.999000	0
777.999000	0
778.999000	0
779.999000	0
780.999000	0
781.999000	0
782.999000	0
783.999000	0
784.999000	0
785.999000	0
786.999000	0
787.999000	0
788.999000	0
789.999000	0
790.999000	0
791.999000	0
792.999000	0
793.999000	0
794.999000	0
795.999000	0
796.999000	0
797.999000	0
798.999000	0
799.999000	0
800.999000	0
801.999000	0
802.999000	0
803.999000	0
804.999000	0
805.999000	0
806.999000	0
807.999000	0
808.999000	0
809.999000	0
810.999000	0
811.999000	0
812.999000	0
813.999000	0
814.999000	0
815.999000	0
816.999000	0
817.999000	0
818.999000	0
819.999000	0
820.999000	0
821.999000	0
822.999000	0
823.999000	0
824.999000	0
825.999000	0
826.999000	0
827.999000	0
828.999000	0
829.999000	0
830.999000	0
831.999000	0
832.999000	0
833.999000	0
834.999000	0
835.999000	0
836.999000	0
837.999000	0
838.999000	0
839.999000	0
840.999000	0
841.999000	0
842.999000	0
843.999000	0
844.999000	0
845.999000	0
846.999000	0
847.999000	0
848.999000	0
849.999000	0
850.999000	0
851.999000	0
852.999000	0
853.999000	0
854.999000	0
855.999000	0
856.999000	0
857.999000	0
858.999000	0
859.999000	0
860.999000	0
861.999000	0
862.999000	0
863.999000	0
864.999000	0
865.999000	0
866.999000	0
867.999000	0
868.999000	0
869.999000	0
870.999000	0
871.999000	0
872.999000	0
873.999000	0
874.999000	0
875.999000	0
876.999000	0
877.999000	0
878.999000	0
879.999000	0
880.999000	0
881.999000	0
882.999000	0
883.999000	0
884.999000	0
885.999000	0
886.999000	0
887.999000	0
888.999000	0
889.999000	0
890.999000	0
891.999000	0
892.999000	0
893.999000	0
894.999000	0
895.999000	0
896.999000	0
897.999000	0
898.999000	0
899.999000	0
900.999000	0
901.999000	0
902.999000	0
903.999000	0
904.999000	0
905.999000	0
906.999000	0
907.999000	0
908.999000	0
909.999000	0
910.999000	0
911.999000	0
912.999000	0
913.999000	0
914.999000	0
915.999000	0
916.999000	0
917.999000	0
918.999000	0
919.999000	0
920.999000	0
921.999000	0
922.999000	0
923.999000	0
924.999000	0
925.999000	0
926.999000	0
927.999000	0
928.999000	0
929.999000	0
930.999000	0
931.999000	0
932.999000	0
933.999000	0
934.999000	0
935.999000	0
936.999000	0
937.999000	0
938.999000	0
939.999000	0
940.999000	0
941.999000	0
942.999000	0
943.999000	0
944.999000	0
945.999000	0
946.999000	0
947.999000	0
948.999000	0
949.999000	0
950.999000	0
951.999000	0
952.999000	0
953.999000	0
954.999000	0
955.999000	0
956.999000	0
957.999000	0
958.999000	0
959.999000	0
960.999000	0
961.999000	0
962.999000	0
963.999000	0
964.999000	0
965.999000	0
966.999000	0
967.999000	0
968.999000	0
969.999000	0
970.999000	0
971.999000	0
972.999000	0
973.999000	0
974.999000	0
975.999000	0
976.999000	0
977.999000	0
978.999000	0
979.999000	0
980.999000	0
981.999000	0
982.999000	0
983.999000	0
984.999000	0
985.999000	0
986.999000	0
987.999000	0
988.999000	0
989.999000	0
990.999000	0
991.999000	0
992.999000	0
993.999000	0
994.999000	0
995.999000	0
996.999000	0
997.999000	0
998.999000	0
999.999000	0
1000.999000	0
1001.999000	0
1002.999000	0
1003.999000	0
1004.999000	0
1005.999000	0
1006.999000	0
1007.999000	0
1008.999000	0
1009.999000	0
1010.999000	0
1011.999000	0
1012.999000	0
1013.999000	0
1014.999000	0
1015.999000	0
1016.999000	0
1017.999000	0
1018.999000	0
1019.999000	0
1020.999000	0
1021.999000	0
1022.999000	0
1023.999000	0
1024.999000	0
1025.999000	0
1026.999000	0
1027.999000	0
1028.999000	0
1029.999000	0
1030.999000	0
1031.999000	0
1032.999000	0
1033.999000	0
1034.999000	0
1035.999000	0
1036.999000	0
1037.999000	0
1038.999000	0
1039.999000	0
1040.999000	0
1041.999000	0
1042.999000	0
1043.999000	0
1044.999000	0
1045.999000	0
1046.999000	0
1047.999000	0
1048.999000	0
1049.999000	0
1050.999000	0
1051.999000	0
1052.999000	0
1053.999000	0
1054.999000	0
1055.999000	0
1056.999000	0
1057.999000	0
1058.999000	0
1059.999000	2
1060.999000	5
1061.999000	7
1062.999000	9
1063.999000	10
1064.999000	11
1065.999000	12
1066.999000	14
1067.999000	15
1068.999000	17
1069.999000	19
1070.999000	21
1071.999000	23
1072.999000	25
1073.999000	27
1074.999000	29
1075.999000	30
1076.999000	31
1077.999000	33
1078.999000	36
1079.999000	37
1080.999000	40
1081.999000	42
1082.999000	42
1083.999000	45
1084.999000	45
1085.999000	47
1086.999000	46
1087.999000	47
1088.999000	47
1089.999000	48
1090.999000	47
1091.999000	48
1092.999000	47
1093.999000	46
1094.999000	45
1095.999000	44
1096.999000	43
1097.999000	41
1098.999000	38
1099.999000	37
1100.999000	35
1101.999000	34
1102.999000	32
1103.999000	30
1104.999000	28
1105.999000	26
1106.999000	25
1107.999000	24
1108.999000	23
1109.999000	21
1110.999000	20
1111.999000	18
1112.999000	16
1113.999000	15
1114.999000	13
1115.999000	12
1116.999000	10
1117.999000	9
1118.999000	8
1119.999000	6
1120.999000	4
1121.999000	2
1122.999000	0
1123.999000	0
1124.999000	0
1125.999000	0
1126.999000	0
1127.999000	0
1128.999000	0
1129.999000	0
1130.999000	0
1131.999000	0
1132.999000	0
1133.999000	0
1134.999000	0
1135.999000	0
1136.999000	0
1137.999000	0
1138.999000	0
1139.999000	0
1140.999000	0
1141.999000	0
1142.999000	0
1143.999000	0
1144.999000	0
1145.999000	0
1146.999000	0
1147.999000	0
1148.999000	0
1149.999000	0
1150.999000	0
1151.999000	0
1152.999000	0
1153.999000	0
1154.999000	0
1155.999000	0
1156.999000	0
1157.999000	0
1158.999000	0
1159.999000	0
1160.999000	0
1161.999000	0
1162.999000	0
1163.999000	0
1164.999000	0
1165.999000	0
1166.999000	0
1167.999000	0
1168.999000	0
1169.999000	0
1170.999000	0
1171.999000	0
1172.999000	0
1173.999000	0
1174.999000	0
1175.999000	0
1176.999000	0
1177.999000	0
1178.999000	0
1179.999000	0
1180.999000	0
1181.999000	0
1182.999000	0
